sheet_id,gear_Tier,slot1_ID,slot1_LvlReq,slot2_ID,slot2_LvlReq,slot3_ID,slot3_LvlReq,slot4_ID,slot4_LvlReq,slot5_ID,slot5_LvlReq,slot6_ID,slot6_LvlReq,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,
DoctorStrange,11,T11_Mystic_Focus,64,T11_DoctorStrange,60,T10_Mystic_Damage,64,T11_Mystic_Resist,60,T5_Mystic_Armor,63,T10_Mystic_Health,65,21558,1960,677,883,634,0,0,0,0,0,0,0,
DoctorStrange,12,T12_Mystic_Focus,66,T12_DoctorStrange,65,T11_Mystic_Damage,69,T12_Mystic_Resist,65,T5_Mystic_Armor,70,T11_Mystic_Health,69,24401,2218,766,993,713,0,0,0,0,0,0,0,
DoctorStrange,13,T13_Mystic_Focus,72,T13_DoctorStrange,75,T12_Mystic_Damage,74,T13_Mystic_Resist,70,T6_Mystic_Armor,70,T11_Mystic_Health,75,38126,3465,1197,2781,1996,0,0,0,0,0,0,0,
DoctorStrange,14,T14_Mystic_Focus,1000,T14_DoctorStrange,1000,T13_Mystic_Damage,1000,T14_Mystic_Resist,1000,T8_Mystic_Armor,1000,T12_Mystic_Health,1000,47657,4332,1496,3104,2228,0,0,0,0,0,0,0,
DoctorStrange,15,T15_Mystic_Focus,1000,T15_DoctorStrange,1000,T14_Mystic_Damage,1000,T15_Mystic_Resist,1000,T10_Mystic_Armor,1000,T12_Mystic_Health,1000,59570,5414,1870,3453,2478,0,0,0,0,0,0,0,
DoctorStrange,16,T16_Mystic_Focus,1000,T16_DoctorStrange,1000,T15_Mystic_Damage,1000,T16_Mystic_Resist,1000,T11_Mystic_Armor,1000,T13_Mystic_Health,1000,74464,6768,2338,3828,2747,0,0,0,0,0,0,0,
DoctorStrange,17,T17_Mystic_Focus,1000,T17_DoctorStrange,1000,T16_Mystic_Damage,1000,T17_Mystic_Resist,1000,T12_Mystic_Armor,1000,T14_Mystic_Health,1000,93080,8460,2922,4235,3039,0,0,0,0,0,0,0,
DoctorStrange,18,T18_Mystic_Focus,1000,T18_DoctorStrange,1000,T17_Mystic_Damage,1000,T18_Mystic_Resist,1000,T13_Mystic_Armor,1000,T15_Mystic_Health,1000,116349,10575,3653,4672,3353,0,0,0,0,0,0,0,
DoctorStrange,19,T19_Mystic_Focus,1000,T19_DoctorStrange,1000,T18_Mystic_Damage,1000,T19_Mystic_Resist,1000,T14_Mystic_Armor,1000,T16_Mystic_Health,1000,145437,13219,4566,5143,3691,0,0,0,0,0,0,0,
DoctorStrange,20,T20_Mystic_Focus,1000,T20_DoctorStrange,1000,T19_Mystic_Damage,1000,T20_Mystic_Resist,1000,T15_Mystic_Armor,1000,T17_Mystic_Health,1000,181795,16523,5707,5651,4055,0,0,0,0,0,0,0,
Drax,0,,0,,0,,0,,0,,0,,0,102,21,4,22,22,0,0,0,0,0,0,0,
Drax,1,Green_Focus_Mat,1,T1_Drax,1,Green_Damage_Mat,3,Green_Resist_Mat,2,Green_Armor_Mat,4,Green_Health_Mat,2,643,134,27,37,37,0,0,0,0,0,0,0,
Drax,2,Green_Focus_Mat,12,T2_Drax,4,T2_Bio_Damage,8,Green_Resist_Mat,8,Green_Armor_Mat,4,T2_Bio_Health,7,1639,285,70,57,57,0,0,0,0,0,0,0,
Drax,3,Green_Focus_Mat,18,T3_Drax,12,T2_Bio_Damage,12,Green_Resist_Mat,13,T3_Bio_Armor,12,T3_Bio_Health,12,3044,453,129,79,79,0,0,0,0,0,0,0,
Drax,4,Green_Focus_Mat,23,T4_Drax,18,T4_Bio_Damage,21,Green_Resist_Mat,18,T3_Bio_Armor,19,T4_Bio_Health,24,5540,642,235,104,104,0,0,0,0,0,0,0,
Drax,5,T2_Bio_Focus,29,T5_Drax,24,T4_Bio_Damage,26,T2_Bio_Resist,26,T5_Bio_Armor,30,T5_Bio_Health,24,8167,851,346,132,132,0,0,0,0,0,0,0,
Drax,6,T3_Bio_Focus,35,T6_Drax,30,T6_Bio_Damage,34,T3_Bio_Resist,30,T5_Bio_Armor,31,T6_Bio_Health,36,11444,1084,485,162,162,0,0,0,0,0,0,0,
Drax,7,T4_Bio_Focus,42,T7_Drax,36,T6_Bio_Damage,41,T4_Bio_Resist,39,T7_Bio_Armor,38,T7_Bio_Health,36,16749,1343,709,196,196,0,0,0,0,0,0,0,
Drax,8,T5_Bio_Focus,42,T8_Drax,42,T8_Bio_Damage,45,T5_Bio_Resist,42,T7_Bio_Armor,48,T8_Bio_Health,47,23446,1629,993,234,234,0,0,0,0,0,0,0,
Drax,9,T6_Bio_Focus,48,T9_Drax,48,T8_Bio_Damage,54,T6_Bio_Resist,49,T9_Bio_Armor,52,T9_Bio_Health,53,29866,1946,1265,276,276,0,0,0,0,0,0,0,
Drax,10,T7_Bio_Focus,54,T10_Drax,54,T10_Bio_Damage,60,T7_Bio_Resist,58,T9_Bio_Armor,54,T10_Bio_Health,59,37428,2294,1585,322,322,0,0,0,0,0,0,0,
Drax,11,T7_Bio_Focus,64,T11_Drax,60,T10_Bio_Damage,60,T7_Bio_Resist,64,T11_Bio_Armor,65,T11_Bio_Health,60,42615,2612,1805,364,364,0,0,0,0,0,0,0,
Drax,12,T8_Bio_Focus,65,T12_Drax,65,T12_Bio_Damage,67,T8_Bio_Resist,67,T11_Bio_Armor,66,T12_Bio_Health,70,48234,2957,2043,409,409,0,0,0,0,0,0,0,
Drax,13,T9_Bio_Focus,72,T13_Drax,75,T13_Bio_Damage,70,T9_Bio_Resist,71,T13_Bio_Armor,74,T13_Bio_Health,75,75366,4620,3192,1145,1145,0,0,0,0,0,0,0,
Drax,14,T10_Bio_Focus,1000,T14_Drax,1000,T14_Bio_Damage,1000,T10_Bio_Resist,1000,T14_Bio_Armor,1000,T14_Bio_Health,1000,94206,5776,3990,1278,1278,0,0,0,0,0,0,0,
Drax,15,T11_Bio_Focus,1000,T15_Drax,1000,T15_Bio_Damage,1000,T11_Bio_Resist,1000,T15_Bio_Armor,1000,T15_Bio_Health,1000,117756,7219,4987,1422,1422,0,0,0,0,0,0,0,
Drax,16,T12_Bio_Focus,1000,T16_Drax,1000,T16_Bio_Damage,1000,T12_Bio_Resist,1000,T16_Bio_Armor,1000,T16_Bio_Health,1000,147196,9024,6234,1576,1576,0,0,0,0,0,0,0,
Drax,17,T12_Bio_Focus,1000,T17_Drax,1000,T17_Bio_Damage,1000,T12_Bio_Resist,1000,T17_Bio_Armor,1000,T17_Bio_Health,1000,183994,11280,7793,1744,1744,0,0,0,0,0,0,0,
Drax,18,T13_Bio_Focus,1000,T18_Drax,1000,T18_Bio_Damage,1000,T13_Bio_Resist,1000,T18_Bio_Armor,1000,T18_Bio_Health,1000,229991,14100,9740,1924,1924,0,0,0,0,0,0,0,
Drax,19,T13_Bio_Focus,1000,T19_Drax,1000,T19_Bio_Damage,1000,T13_Bio_Resist,1000,T19_Bio_Armor,1000,T19_Bio_Health,1000,287492,17626,12176,2118,2118,0,0,0,0,0,0,0,
Drax,20,T14_Bio_Focus,1000,T20_Drax,1000,T20_Bio_Damage,1000,T14_Bio_Resist,1000,T20_Bio_Armor,1000,T20_Bio_Health,1000,359363,22031,15220,2327,2327,0,0,0,0,0,0,0,
Elektra,0,,0,,0,,0,,0,,0,,0,51,23,2,32,32,0,0,0,7,0,0,0,
Elektra,1,Green_Focus_Mat,3,T1_Elektra,1,Green_Damage_Mat,4,Green_Resist_Mat,3,T1_NoArmor,1,Green_Health_Mat,2,322,145,16,53,53,0,0,0,7,0,0,0,
Elektra,2,T2_Mystic_Focus,5,T2_Elektra,4,T2_Mystic_Damage,11,Green_Resist_Mat,6,Green_Armor_Mat,4,Green_Health_Mat,12,819,308,40,82,82,0,0,0,7,0,0,0,
Elektra,3,T2_Mystic_Focus,12,T3_Elektra,12,T3_Mystic_Damage,17,T3_Mystic_Resist,16,Green_Armor_Mat,17,Green_Health_Mat,18,1522,491,75,113,113,0,0,0,7,0,0,0,
Elektra,4,T4_Mystic_Focus,23,T4_Elektra,18,T4_Mystic_Damage,18,T3_Mystic_Resist,21,T2_Mystic_Armor,24,T2_Mystic_Health,23,2770,695,137,149,149,0,0,0,7,0,0,0,
Elektra,5,T4_Mystic_Focus,25,T5_Elektra,24,T5_Mystic_Damage,30,T5_Mystic_Resist,24,T2_Mystic_Armor,26,T3_Mystic_Health,26,4084,922,202,188,188,0,0,0,7,0,0,0,
Elektra,6,T6_Mystic_Focus,35,T6_Elektra,30,T6_Mystic_Damage,36,T5_Mystic_Resist,30,T3_Mystic_Armor,34,T4_Mystic_Health,31,5722,1175,283,232,232,0,0,0,7,0,0,0,
Elektra,7,T6_Mystic_Focus,41,T7_Elektra,36,T7_Mystic_Damage,42,T7_Mystic_Resist,36,T3_Mystic_Armor,40,T5_Mystic_Health,41,8375,1455,414,281,281,0,0,0,7,0,0,0,
Elektra,8,T8_Mystic_Focus,45,T8_Elektra,42,T8_Mystic_Damage,42,T7_Mystic_Resist,46,T4_Mystic_Armor,42,T6_Mystic_Health,48,11723,1765,579,334,334,0,0,0,7,0,0,0,
Elektra,9,T8_Mystic_Focus,48,T9_Elektra,48,T9_Mystic_Damage,54,T9_Mystic_Resist,52,T5_Mystic_Armor,48,T7_Mystic_Health,50,14933,2108,738,394,394,0,0,0,7,0,0,0,
Elektra,10,T10_Mystic_Focus,60,T10_Elektra,54,T10_Mystic_Damage,56,T9_Mystic_Resist,54,T6_Mystic_Armor,54,T8_Mystic_Health,58,18714,2486,925,460,460,0,0,0,7,0,0,0,
Elektra,11,T10_Mystic_Focus,61,T11_Elektra,60,T11_Mystic_Damage,63,T11_Mystic_Resist,60,T7_Mystic_Armor,61,T9_Mystic_Health,65,21307,2830,1053,520,520,0,0,0,7,0,0,0,
Elektra,12,T12_Mystic_Focus,66,T12_Elektra,65,T12_Mystic_Damage,69,T11_Mystic_Resist,65,T8_Mystic_Armor,70,T10_Mystic_Health,65,24117,3204,1192,584,584,0,0,0,7,0,0,0,
Elektra,13,T13_Mystic_Focus,70,T13_Elektra,75,T13_Mystic_Damage,74,T13_Mystic_Resist,70,T10_Mystic_Armor,72,T11_Mystic_Health,75,37683,5005,1862,1636,1636,0,0,0,7,0,0,0,
Elektra,14,T14_Mystic_Focus,1000,T14_Elektra,1000,T14_Mystic_Damage,1000,T14_Mystic_Resist,1000,T12_Mystic_Armor,1000,T12_Mystic_Health,1000,47103,6257,2328,1826,1826,0,0,0,7,0,0,0,
Elektra,15,T15_Mystic_Focus,1000,T15_Elektra,1000,T15_Mystic_Damage,1000,T15_Mystic_Resist,1000,T13_Mystic_Armor,1000,T12_Mystic_Health,1000,58878,7821,2909,2031,2031,0,0,0,7,0,0,0,
Elektra,16,T16_Mystic_Focus,1000,T16_Elektra,1000,T16_Mystic_Damage,1000,T16_Mystic_Resist,1000,T14_Mystic_Armor,1000,T13_Mystic_Health,1000,73598,9776,3637,2252,2252,0,0,0,7,0,0,0,
Elektra,17,T17_Mystic_Focus,1000,T17_Elektra,1000,T17_Mystic_Damage,1000,T17_Mystic_Resist,1000,T15_Mystic_Armor,1000,T14_Mystic_Health,1000,91997,12220,4546,2491,2491,0,0,0,7,0,0,0,
Elektra,18,T18_Mystic_Focus,1000,T18_Elektra,1000,T18_Mystic_Damage,1000,T18_Mystic_Resist,1000,T16_Mystic_Armor,1000,T15_Mystic_Health,1000,114996,15275,5682,2748,2748,0,0,0,7,0,0,0,
Elektra,19,T19_Mystic_Focus,1000,T19_Elektra,1000,T19_Mystic_Damage,1000,T19_Mystic_Resist,1000,T17_Mystic_Armor,1000,T16_Mystic_Health,1000,143746,19094,7103,3025,3025,0,0,0,7,0,0,0,
Elektra,20,T20_Mystic_Focus,1000,T20_Elektra,1000,T20_Mystic_Damage,1000,T20_Mystic_Resist,1000,T18_Mystic_Armor,1000,T17_Mystic_Health,1000,179682,23867,8878,3324,3324,0,0,0,7,0,0,0,
Falcon,0,,0,,0,,0,,0,,0,,0,57,24,3,32,32,0,0,0,0,0,0,0,
Falcon,1,Green_Focus_Mat,2,T1_Falcon,1,Green_Damage_Mat,4,Green_Resist_Mat,1,T1_NoArmor,1,Green_Health_Mat,3,359,149,17,53,53,0,0,0,0,0,0,0,
Falcon,2,T2_Tech_Focus,4,T2_Falcon,4,T2_Tech_Damage,6,T2_Tech_Resist,6,Green_Armor_Mat,7,Green_Health_Mat,12,916,315,44,82,82,0,0,0,0,0,0,0,
Falcon,3,T2_Tech_Focus,18,T3_Falcon,12,T3_Tech_Damage,12,T2_Tech_Resist,12,T2_Tech_Armor,12,T3_Tech_Health,13,1701,503,80,113,113,0,0,0,0,0,0,0,
Falcon,4,T4_Tech_Focus,18,T4_Falcon,18,T4_Tech_Damage,19,T4_Tech_Resist,24,T3_Tech_Armor,21,T3_Tech_Health,19,3096,712,147,149,149,0,0,0,0,0,0,0,
Falcon,5,T4_Tech_Focus,27,T5_Falcon,24,T5_Tech_Damage,30,T4_Tech_Resist,24,T3_Tech_Armor,29,T5_Tech_Health,28,4564,943,216,188,188,0,0,0,0,0,0,0,
Falcon,6,T6_Tech_Focus,31,T6_Falcon,30,T6_Tech_Damage,30,T6_Tech_Resist,32,T4_Tech_Armor,36,T5_Tech_Health,30,6395,1202,303,232,232,0,0,0,0,0,0,0,
Falcon,7,T6_Tech_Focus,42,T7_Falcon,36,T7_Tech_Damage,36,T6_Tech_Resist,40,T5_Tech_Armor,39,T7_Tech_Health,38,9360,1488,443,281,281,0,0,0,0,0,0,0,
Falcon,8,T8_Tech_Focus,43,T8_Falcon,42,T8_Tech_Damage,45,T8_Tech_Resist,42,T6_Tech_Armor,45,T7_Tech_Health,48,13102,1806,620,334,334,0,0,0,0,0,0,0,
Falcon,9,T8_Tech_Focus,54,T9_Falcon,48,T9_Tech_Damage,48,T8_Tech_Resist,49,T7_Tech_Armor,53,T9_Tech_Health,48,16690,2156,791,394,394,0,0,0,0,0,0,0,
Falcon,10,T10_Tech_Focus,56,T10_Falcon,54,T10_Tech_Damage,54,T10_Tech_Resist,58,T7_Tech_Armor,60,T9_Tech_Health,54,20915,2543,991,460,460,0,0,0,0,0,0,0,
Falcon,11,T10_Tech_Focus,60,T11_Falcon,60,T11_Tech_Damage,62,T10_Tech_Resist,61,T8_Tech_Armor,65,T11_Tech_Health,62,23815,2895,1128,520,520,0,0,0,0,0,0,0,
Falcon,12,T12_Tech_Focus,65,T12_Falcon,65,T12_Tech_Damage,65,T12_Tech_Resist,65,T9_Tech_Armor,70,T11_Tech_Health,69,26953,3277,1277,584,584,0,0,0,0,0,0,0,
Falcon,13,T13_Tech_Focus,75,T13_Falcon,75,T13_Tech_Damage,70,T13_Tech_Resist,73,T11_Tech_Armor,74,T12_Tech_Health,71,42116,5121,1995,1636,1636,0,0,0,0,0,0,0,
Falcon,14,T14_Tech_Focus,1000,T14_Falcon,1000,T14_Tech_Damage,1000,T14_Tech_Resist,1000,T12_Tech_Armor,1000,T12_Tech_Health,1000,52644,6401,2494,1826,1826,0,0,0,0,0,0,0,
Falcon,15,T15_Tech_Focus,1000,T15_Falcon,1000,T15_Tech_Damage,1000,T15_Tech_Resist,1000,T13_Tech_Armor,1000,T13_Tech_Health,1000,65805,8001,3117,2031,2031,0,0,0,0,0,0,0,
Falcon,16,T16_Tech_Focus,1000,T16_Falcon,1000,T16_Tech_Damage,1000,T16_Tech_Resist,1000,T14_Tech_Armor,1000,T14_Tech_Health,1000,82257,10002,3896,2252,2252,0,0,0,0,0,0,0,
Falcon,17,T17_Tech_Focus,1000,T17_Falcon,1000,T17_Tech_Damage,1000,T17_Tech_Resist,1000,T15_Tech_Armor,1000,T15_Tech_Health,1000,102820,12502,4871,2491,2491,0,0,0,0,0,0,0,
Falcon,18,T18_Tech_Focus,1000,T18_Falcon,1000,T18_Tech_Damage,1000,T18_Tech_Resist,1000,T16_Tech_Armor,1000,T16_Tech_Health,1000,128525,15628,6088,2748,2748,0,0,0,0,0,0,0,
Falcon,19,T19_Tech_Focus,1000,T19_Falcon,1000,T19_Tech_Damage,1000,T19_Tech_Resist,1000,T17_Tech_Armor,1000,T17_Tech_Health,1000,160657,19535,7610,3025,3025,0,0,0,0,0,0,0,
Falcon,20,T20_Tech_Focus,1000,T20_Falcon,1000,T20_Tech_Damage,1000,T20_Tech_Resist,1000,T18_Tech_Armor,1000,T18_Tech_Health,1000,200821,24417,9512,3324,3324,0,0,0,0,0,0,0,
Gamora,0,,0,,0,,0,,0,,0,,0,60,18,0,32,32,0,0,0,0,0,0,0,
Gamora,1,Green_Focus_Mat,3,T1_Gamora,1,Green_Damage_Mat,1,Green_Resist_Mat,1,T1_NoArmor,4,Green_Health_Mat,2,378,112,2,53,53,0,0,0,0,0,0,0,
Gamora,2,Green_Focus_Mat,8,T2_Gamora,4,T2_Skill_Damage,4,T2_Skill_Resist,5,T1_NoArmor,10,Green_Health_Mat,12,964,237,6,82,82,0,0,0,0,0,0,0,
Gamora,3,T3_Skill_Focus,18,T3_Gamora,12,T2_Skill_Damage,17,T2_Skill_Resist,12,T1_NoArmor,12,T3_Skill_Health,12,1791,378,11,113,113,0,0,0,0,0,0,0,
Gamora,4,T3_Skill_Focus,19,T4_Gamora,18,T4_Skill_Damage,24,T4_Skill_Resist,20,T1_NoArmor,19,T3_Skill_Health,18,3258,534,20,149,149,0,0,0,0,0,0,0,
Gamora,5,T5_Skill_Focus,24,T5_Gamora,24,T4_Skill_Damage,27,T4_Skill_Resist,29,T1_NoArmor,30,T5_Skill_Health,28,4804,709,29,188,188,0,0,0,0,0,0,0,
Gamora,6,T5_Skill_Focus,33,T6_Gamora,30,T6_Skill_Damage,30,T6_Skill_Resist,31,T1_NoArmor,33,T5_Skill_Health,36,6732,904,40,232,232,0,0,0,0,0,0,0,
Gamora,7,T7_Skill_Focus,36,T7_Gamora,36,T6_Skill_Damage,42,T6_Skill_Resist,41,T1_NoArmor,37,T7_Skill_Health,39,9852,1119,59,281,281,0,0,0,0,0,0,0,
Gamora,8,T7_Skill_Focus,42,T8_Gamora,42,T8_Skill_Damage,47,T8_Skill_Resist,46,T1_NoArmor,48,T7_Skill_Health,47,13792,1358,83,334,334,0,0,0,0,0,0,0,
Gamora,9,T9_Skill_Focus,50,T9_Gamora,48,T8_Skill_Damage,48,T8_Skill_Resist,50,T1_NoArmor,52,T9_Skill_Health,54,17568,1621,106,394,394,0,0,0,0,0,0,0,
Gamora,10,T9_Skill_Focus,54,T10_Gamora,54,T10_Skill_Damage,60,T10_Skill_Resist,58,T1_NoArmor,56,T9_Skill_Health,59,22016,1912,132,460,460,0,0,0,0,0,0,0,
Gamora,11,T11_Skill_Focus,61,T11_Gamora,60,T10_Skill_Damage,63,T10_Skill_Resist,61,T1_NoArmor,60,T11_Skill_Health,65,25068,2177,150,520,520,0,0,0,0,0,0,0,
Gamora,12,T11_Skill_Focus,65,T12_Gamora,65,T12_Skill_Damage,69,T12_Skill_Resist,67,T1_NoArmor,70,T11_Skill_Health,69,28373,2464,170,584,584,0,0,0,0,0,0,0,
Gamora,13,T13_Skill_Focus,70,T13_Gamora,75,T13_Skill_Damage,74,T13_Skill_Resist,70,T1_NoArmor,72,T13_Skill_Health,75,44333,3850,266,1636,1636,0,0,0,0,0,0,0,
Gamora,14,T14_Skill_Focus,1000,T14_Gamora,1000,T14_Skill_Damage,1000,T14_Skill_Resist,1000,T1_NoArmor,1000,T14_Skill_Health,1000,55415,4813,333,1826,1826,0,0,0,0,0,0,0,
Gamora,15,T15_Skill_Focus,1000,T15_Gamora,1000,T15_Skill_Damage,1000,T15_Skill_Resist,1000,T1_NoArmor,1000,T15_Skill_Health,1000,69268,6016,416,2031,2031,0,0,0,0,0,0,0,
Gamora,16,T16_Skill_Focus,1000,T16_Gamora,1000,T16_Skill_Damage,1000,T16_Skill_Resist,1000,T1_NoArmor,1000,T16_Skill_Health,1000,86586,7520,520,2252,2252,0,0,0,0,0,0,0,
Gamora,17,T17_Skill_Focus,1000,T17_Gamora,1000,T17_Skill_Damage,1000,T17_Skill_Resist,1000,T1_NoArmor,1000,T17_Skill_Health,1000,108232,9400,649,2491,2491,0,0,0,0,0,0,0,
Gamora,18,T18_Skill_Focus,1000,T18_Gamora,1000,T18_Skill_Damage,1000,T18_Skill_Resist,1000,T1_NoArmor,1000,T18_Skill_Health,1000,135289,11750,812,2748,2748,0,0,0,0,0,0,0,
Gamora,19,T19_Skill_Focus,1000,T19_Gamora,1000,T19_Skill_Damage,1000,T19_Skill_Resist,1000,T1_NoArmor,1000,T19_Skill_Health,1000,169113,14688,1015,3025,3025,0,0,0,0,0,0,0,
Gamora,20,T20_Skill_Focus,1000,T20_Gamora,1000,T20_Skill_Damage,1000,T20_Skill_Resist,1000,T1_NoArmor,1000,T20_Skill_Health,1000,211390,18359,1268,3324,3324,0,0,0,0,0,0,0,
Groot,0,,0,,0,,0,,0,,0,,0,75,22,6,32,32,0,0,0,0,0,0,0,
Groot,1,Green_Focus_Mat,3,T1_Groot,1,Green_Damage_Mat,4,Green_Resist_Mat,1,Green_Armor_Mat,2,Green_Health_Mat,1,473,140,34,53,53,0,0,0,0,0,0,0,
Groot,2,Green_Focus_Mat,6,T2_Groot,4,T2_Bio_Damage,4,T2_Bio_Resist,5,T2_Bio_Armor,12,Green_Health_Mat,11,1205,296,87,82,82,0,0,0,0,0,0,0,
Groot,3,T3_Bio_Focus,14,T3_Groot,12,T3_Bio_Damage,13,T2_Bio_Resist,12,T2_Bio_Armor,18,T3_Bio_Health,13,2238,472,161,113,113,0,0,0,0,0,0,0,
Groot,4,T3_Bio_Focus,24,T4_Groot,18,T4_Bio_Damage,20,T4_Bio_Resist,20,T4_Bio_Armor,18,T3_Bio_Health,23,4073,668,293,149,149,0,0,0,0,0,0,0,
Groot,5,T5_Bio_Focus,30,T5_Groot,24,T5_Bio_Damage,25,T4_Bio_Resist,24,T4_Bio_Armor,24,T5_Bio_Health,26,6005,887,432,188,188,0,0,0,0,0,0,0,
Groot,6,T5_Bio_Focus,34,T6_Groot,30,T6_Bio_Damage,36,T6_Bio_Resist,33,T6_Bio_Armor,30,T5_Bio_Health,34,8415,1130,606,232,232,0,0,0,0,0,0,0,
Groot,7,T7_Bio_Focus,39,T7_Groot,36,T7_Bio_Damage,36,T6_Bio_Resist,37,T6_Bio_Armor,40,T7_Bio_Health,42,12316,1399,887,281,281,0,0,0,0,0,0,0,
Groot,8,T7_Bio_Focus,45,T8_Groot,42,T8_Bio_Damage,44,T8_Bio_Resist,42,T8_Bio_Armor,48,T7_Bio_Health,42,17240,1697,1241,334,334,0,0,0,0,0,0,0,
Groot,9,T9_Bio_Focus,48,T9_Groot,48,T9_Bio_Damage,49,T8_Bio_Resist,53,T8_Bio_Armor,51,T9_Bio_Health,54,21960,2026,1581,394,394,0,0,0,0,0,0,0,
Groot,10,T9_Bio_Focus,57,T10_Groot,54,T10_Bio_Damage,54,T10_Bio_Resist,57,T10_Bio_Armor,58,T9_Bio_Health,60,27520,2390,1982,460,460,0,0,0,0,0,0,0,
Groot,11,T11_Bio_Focus,60,T11_Groot,60,T11_Bio_Damage,65,T10_Bio_Resist,60,T10_Bio_Armor,61,T11_Bio_Health,60,31334,2722,2256,520,520,0,0,0,0,0,0,0,
Groot,12,T11_Bio_Focus,65,T12_Groot,65,T12_Bio_Damage,65,T12_Bio_Resist,68,T12_Bio_Armor,65,T11_Bio_Health,70,35466,3080,2554,584,584,0,0,0,0,0,0,0,
Groot,13,T13_Bio_Focus,72,T13_Groot,75,T13_Bio_Damage,74,T13_Bio_Resist,70,T13_Bio_Armor,70,T13_Bio_Health,75,55416,4813,3990,1636,1636,0,0,0,0,0,0,0,
Groot,14,T14_Bio_Focus,1000,T14_Groot,1000,T14_Bio_Damage,1000,T14_Bio_Resist,1000,T14_Bio_Armor,1000,T14_Bio_Health,1000,69269,6016,4988,1826,1826,0,0,0,0,0,0,0,
Groot,15,T15_Bio_Focus,1000,T15_Groot,1000,T15_Bio_Damage,1000,T15_Bio_Resist,1000,T15_Bio_Armor,1000,T15_Bio_Health,1000,86585,7520,6234,2031,2031,0,0,0,0,0,0,0,
Groot,16,T16_Bio_Focus,1000,T16_Groot,1000,T16_Bio_Damage,1000,T16_Bio_Resist,1000,T16_Bio_Armor,1000,T16_Bio_Health,1000,108233,9400,7793,2252,2252,0,0,0,0,0,0,0,
Groot,17,T17_Bio_Focus,1000,T17_Groot,1000,T17_Bio_Damage,1000,T17_Bio_Resist,1000,T17_Bio_Armor,1000,T17_Bio_Health,1000,135290,11750,9741,2491,2491,0,0,0,0,0,0,0,
Groot,18,T18_Bio_Focus,1000,T18_Groot,1000,T18_Bio_Damage,1000,T18_Bio_Resist,1000,T18_Bio_Armor,1000,T18_Bio_Health,1000,169111,14688,12176,2748,2748,0,0,0,0,0,0,0,
Groot,19,T19_Bio_Focus,1000,T19_Groot,1000,T19_Bio_Damage,1000,T19_Bio_Resist,1000,T19_Bio_Armor,1000,T19_Bio_Health,1000,211391,18360,15221,3025,3025,0,0,0,0,0,0,0,
Groot,20,T20_Bio_Focus,1000,T20_Groot,1000,T20_Bio_Damage,1000,T20_Bio_Resist,1000,T20_Bio_Armor,1000,T20_Bio_Health,1000,264238,22949,19025,3324,3324,0,0,0,0,0,0,0,
HandControl_HealBlock,0,,0,,0,,0,,0,,0,,0,51,18,3,38,32,0,0,0,5,0,0,0,
HandControl_HealBlock,1,Green_Focus_Mat,2,T1_HandControl_HealBlock,1,Green_Damage_Mat,4,Green_Resist_Mat,1,T1_NoArmor,1,Green_Health_Mat,3,322,112,19,64,53,0,0,0,5,0,0,0,
HandControl_HealBlock,2,T2_Mystic_Focus,4,T2_HandControl_HealBlock,4,T2_Mystic_Damage,4,T2_Mystic_Resist,4,T1_NoArmor,10,Green_Health_Mat,12,819,237,49,98,82,0,0,0,5,0,0,0,
HandControl_HealBlock,3,T3_Mystic_Focus,13,T3_HandControl_HealBlock,12,T3_Mystic_Damage,12,T2_Mystic_Resist,14,T2_Mystic_Armor,17,T2_Mystic_Health,18,1522,378,91,136,113,0,0,0,5,0,0,0,
HandControl_HealBlock,4,T4_Mystic_Focus,23,T4_HandControl_HealBlock,18,T4_Mystic_Damage,24,T4_Mystic_Resist,19,T2_Mystic_Armor,18,T2_Mystic_Health,22,2770,534,166,178,149,0,0,0,5,0,0,0,
HandControl_HealBlock,5,T5_Mystic_Focus,25,T5_HandControl_HealBlock,24,T5_Mystic_Damage,24,T4_Mystic_Resist,25,T3_Mystic_Armor,29,T2_Mystic_Health,30,4084,709,245,226,188,0,0,0,5,0,0,0,
HandControl_HealBlock,6,T6_Mystic_Focus,36,T6_HandControl_HealBlock,30,T6_Mystic_Damage,34,T6_Mystic_Resist,33,T3_Mystic_Armor,31,T3_Mystic_Health,30,5722,904,343,278,232,0,0,0,5,0,0,0,
HandControl_HealBlock,7,T7_Mystic_Focus,38,T7_HandControl_HealBlock,36,T7_Mystic_Damage,39,T6_Mystic_Resist,36,T4_Mystic_Armor,42,T4_Mystic_Health,40,8375,1119,502,337,281,0,0,0,5,0,0,0,
HandControl_HealBlock,8,T8_Mystic_Focus,48,T8_HandControl_HealBlock,42,T8_Mystic_Damage,46,T8_Mystic_Resist,47,T5_Mystic_Armor,42,T5_Mystic_Health,42,11723,1358,703,401,334,0,0,0,5,0,0,0,
HandControl_HealBlock,9,T9_Mystic_Focus,54,T9_HandControl_HealBlock,48,T9_Mystic_Damage,48,T8_Mystic_Resist,52,T6_Mystic_Armor,52,T6_Mystic_Health,48,14933,1621,896,473,394,0,0,0,5,0,0,0,
