ID_ABILITY_HANDCONTROL_HEALBLOCK_SPECIAL_4_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + apply <color=#fff568>Heal Block</color> for <color=#86e619>{thislevel.special.action.1.procs.0.use_count}</color> turns.,
ID_ABILITY_HANDCONTROL_HEALBLOCK_SPECIAL_1_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HANDCONTROL_HEALBLOCK_SPECIAL_3_UPGRADE,Apply <color=#fff568>Heal Block</color> for <color=#86e619>{nextlevel.special.action.1.procs.0.use_count}</color> turns,
ID_ABILITY_HANDCONTROL_HEALBLOCK_SPECIAL_4_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HANDCONTROL_HEALBLOCK_SPECIAL_5_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HANDCONTROL_HEALBLOCK_SPECIAL_6_UPGRADE,Apply <color=#fff568>Heal Block</color> for <color=#86e619>{nextlevel.special.action.1.procs.0.use_count}</color> turns,
ID_ABILITY_HANDCONTROL_HEALBLOCK_PASSIVE_1_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> damage.,
ID_ABILITY_HANDCONTROL_HEALBLOCK_PASSIVE_1_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.0.delta - thislevel.passive_stats.0.delta}%</color> damage,
ID_ABILITY_HANDDMG_BONUS_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage.,
ID_ABILITY_HANDDMG_BONUS_BASIC_1_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary attack,
ID_ABILITY_HANDDMG_BONUS_SPECIAL_1_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + <color=#86e619>{thislevel.special.action.1.action_pct}%</color> chance to gain a Bonus attack for <color=#86e619>{thislevel.special.action.1.stat_modifier.0.delta}%</color> damage.,
ID_ABILITY_HANDDMG_BONUS_SPECIAL_1_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary attack,
ID_ABILITY_HANDDMG_BONUS_SPECIAL_2_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary attack\n+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to Bonus attack,
ID_ABILITY_HANDDMG_BONUS_SPECIAL_3_UPGRADE,+<color=#86e619>{nextlevel.special.action.1.action_pct - thislevel.special.action.1.action_pct}%</color> chance to gain a Bonus attack,
ID_ABILITY_HANDDMG_BONUS_SPECIAL_4_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary attack\n+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to Bonus attack,
ID_ABILITY_HANDDMG_BONUS_SPECIAL_5_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary attack\n+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to Bonus attack,
ID_ABILITY_HANDDMG_BONUS_SPECIAL_6_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary attack\n+<color=#86e619>{nextlevel.special.action.1.stat_modifier.0.delta - thislevel.special.action.1.stat_modifier.0.delta}%</color> damage to Bonus attack,
ID_ABILITY_HANDDMG_BONUS_PASSIVE_1_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> damage.,
ID_ABILITY_HANDDMG_BONUS_PASSIVE_1_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.0.delta - thislevel.passive_stats.0.delta}%</color> damage.,
ID_ABILITY_S_HANDDMG_BONUS_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage.,
ID_ABILITY_S_HANDDMG_BONUS_SPECIAL_1_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + <color=#86e619>{thislevel.special.action.1.action_pct}%</color> chance to gain a Bonus attack for <color=#86e619>{thislevel.special.action.1.stat_modifier.0.delta}%</color> damage.,
ID_ABILITY_HANDDMG_UNBUFF_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage + <color=#86e619>{thislevel.basic.action.0.stat_modifier.1.delta}%</color> Piercing.,
ID_ABILITY_HANDDMG_UNBUFF_BASIC_1_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary attack,
ID_ABILITY_HANDDMG_UNBUFF_BASIC_2_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary attack\n+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.1.delta - thislevel.basic.action.0.stat_modifier.1.delta}%</color> Piercing,
ID_ABILITY_HANDDMG_UNBUFF_BASIC_3_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary attack,
ID_ABILITY_HANDDMG_UNBUFF_BASIC_4_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary attack,
ID_ABILITY_HANDDMG_UNBUFF_BASIC_5_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.1.delta - thislevel.basic.action.0.stat_modifier.1.delta}%</color> Piercing,
ID_ABILITY_HANDDMG_UNBUFF_BASIC_6_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary attack,
ID_ABILITY_HANDDMG_UNBUFF_SPECIAL_1_DESC,Attack all enemies for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + clear <color=#86e619>{thislevel.special.action.1.count}</color> positive effect off each enemy.,
ID_ABILITY_HANDDMG_UNBUFF_SPECIAL_1_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to all targets,
ID_ABILITY_HANDDMG_UNBUFF_SPECIAL_3_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to all targets,
ID_ABILITY_HANDDMG_UNBUFF_SPECIAL_4_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to all targets,
ID_ABILITY_HANDDMG_UNBUFF_SPECIAL_5_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to all targets,
ID_ABILITY_HANDDMG_UNBUFF_SPECIAL_6_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to all targets,
ID_ABILITY_HANDDMG_UNBUFF_PASSIVE_1_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> accuracy and +<color=#86e619>{thislevel.passive_stats.2.delta}%</color> damage.,
ID_ABILITY_HANDDMG_UNBUFF_PASSIVE_2_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> accuracy and +<color=#86e619>{thislevel.passive_stats.2.delta}%</color> damage. Gain +<color=#86e619>{nextlevel.passive_stats.3.delta}%</color> damage per <color=#fff568>HAND</color> ally.,
ID_ABILITY_HANDDMG_UNBUFF_PASSIVE_3_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> accuracy and +<color=#86e619>{thislevel.passive_stats.2.delta}%</color> damage. Gain +<color=#86e619>{nextlevel.passive_stats.3.delta - thislevel.passive_stats.3.delta}%</color> damage per <color=#fff568>HAND</color> ally. Gain +<color=#86e619>{nextlevel.passive_stats.0.delta}%</color> accuracy per <color=#fff568>HAND</color> ally.,
ID_ABILITY_HANDDMG_UNBUFF_PASSIVE_4_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> accuracy and +<color=#86e619>{thislevel.passive_stats.2.delta}%</color> damage. Gain +<color=#86e619>{nextlevel.passive_stats.3.delta}%</color> damage per <color=#fff568>HAND</color> ally. Gain +<color=#86e619>{nextlevel.passive_stats.0.delta}%</color> accuracy per <color=#fff568>HAND</color> ally.,
ID_ABILITY_HANDDMG_UNBUFF_PASSIVE_5_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> accuracy and +<color=#86e619>{thislevel.passive_stats.2.delta}%</color> damage. Gain +<color=#86e619>{nextlevel.passive_stats.3.delta}%</color> damage per <color=#fff568>HAND</color> ally. Gain +<color=#86e619>{nextlevel.passive_stats.1.delta}%</color> accuracy per <color=#fff568>HAND</color> ally.,
ID_ABILITY_HANDDMG_UNBUFF_PASSIVE_1_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.3.delta - thislevel.passive_stats.3.delta}%</color> damage per <color=#fff568>HAND</color> ally,
ID_ABILITY_HANDDMG_UNBUFF_PASSIVE_2_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.1.delta - thislevel.passive_stats.1.delta}%</color> accuracy per <color=#fff568>HAND</color> ally,
ID_ABILITY_HANDDMG_UNBUFF_PASSIVE_3_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.3.delta - thislevel.passive_stats.3.delta}%</color> damage per <color=#fff568>HAND</color> ally,
ID_ABILITY_HANDDMG_UNBUFF_PASSIVE_4_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.1.delta - thislevel.passive_stats.1.delta}%</color> accuracy per <color=#fff568>HAND</color> ally,
ID_ABILITY_S_HANDDMG_UNBUFF_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage + <color=#86e619>{thislevel.basic.action.0.stat_modifier.1.delta}%</color> Piercing.,
ID_ABILITY_S_HANDDMG_UNBUFF_SPECIAL_1_DESC,Attack all enemies for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + clear <color=#86e619>{thislevel.special.action.1.count}</color> positive effect off each enemy.,
ID_ABILITY_HANDSUPPORT_HEAL_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage.,
ID_ABILITY_HANDSUPPORT_HEAL_BASIC_2_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage + Drain for <color=#86e619>{thislevel.basic.action.1.drain_pct}%</color> of base damage.,
ID_ABILITY_HANDSUPPORT_HEAL_BASIC_1_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target\nDrain primary target for <color=#86e619>{nextlevel.basic.action.1.drain_pct}%</color> of base damage,
ID_ABILITY_HANDSUPPORT_HEAL_BASIC_2_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HANDSUPPORT_HEAL_BASIC_3_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HANDSUPPORT_HEAL_BASIC_4_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target\nDrain primary target for <color=#86e619>{nextlevel.basic.action.1.drain_pct}%</color> of base damage,
ID_ABILITY_HANDSUPPORT_HEAL_BASIC_5_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_1_DESC,Heal all allies for <color=#86e619>{thislevel.special.action.0.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.0.heal_pct}%</color> of this character's Max Health.,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_2_DESC,Heal all allies for <color=#86e619>{thislevel.special.action.0.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.0.heal_pct}%</color> of this character's Max Health. Apply <color=#fff568>Defense Up</color> to the <color=#86e619>{thislevel.special.action.1.target.limit.t}</color> most injured allies.,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_3_DESC,Heal all allies for <color=#86e619>{thislevel.special.action.0.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.0.heal_pct}%</color> of this character's Max Health. Apply <color=#fff568>Defense Up</color> to the <color=#86e619>{thislevel.special.action.1.target.limit.t}</color> most injured allies.,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_4_DESC,Heal all allies for <color=#86e619>{thislevel.special.action.0.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.0.heal_pct}%</color> of this character's Max Health. Apply <color=#fff568>Defense Up</color> to the <color=#86e619>{thislevel.special.action.1.target.limit.t}</color> most injured allies.,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_7_DESC,Heal all allies <color=#86e619>{thislevel.special.action.0.heal_amt}</color> Health + <color=#86e619>{thislevel.special.action.0.heal_pct}%</color> of this character's Max Health. Apply <color=#fff568>Defense Up</color> to all allies.,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_1_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.heal_amt - thislevel.special.action.0.heal_amt}</color> Healing \nApply <color=#fff568>Defense Up</color> to the <color=#86e619>{thislevel.special.action.1.target.limit}</color> most injured allies,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_2_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.heal_amt - thislevel.special.action.0.heal_amt}</color> Healing,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_3_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.heal_amt - thislevel.special.action.0.heal_amt}</color> Healing \nApply <color=#fff568>Defense Up</color> to the <color=#86e619>{nextlevel.special.action.1.target.limit}</color> most injured allies,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_4_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.heal_amt - thislevel.special.action.0.heal_amt}</color> Healing\n+<color=#86e619>{nextlevel.special.action.0.heal_pct - level.special.action.0.heal_pct}%</color> Healing,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_5_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.heal_amt - thislevel.special.action.0.heal_amt}</color> Healing,
ID_ABILITY_HANDSUPPORT_HEAL_SPECIAL_6_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.heal_amt - thislevel.special.action.0.heal_amt}</color> Healing \nApply <color=#fff568>Defense Up</color> to all allies,
ID_ABILITY_HANDSUPPORT_HEAL_PASSIVE_1_DESC,"On turn, <color=#86e619>{thislevel.passive.0.action.0.action_pct}%</color> chance to gain <color=#fff568>Stealth</color> for the next <color=#86e619>{thislevel.passive.0.action.0.procs.0.use_count}</color> turn(s).",
ID_ABILITY_HANDSUPPORT_HEAL_PASSIVE_1_UPGRADE,+<color=#86e619>{nextlevel.passive.0.action.0.action_pct - thislevel.passive.0.action.0.action_pct}%</color> chance to gain <color=#fff568>Stealth</color>,
ID_ABILITY_HANDSUPPORT_HEAL_PASSIVE_2_UPGRADE,Gain <color=#fff568>Stealth</color> for the next <color=#86e619>{nextlevel.passive.0.action.0.procs.0.use_count}</color> turns,
ID_ABILITY_HANDSUPPORT_HEAL_PASSIVE_3_UPGRADE,+<color=#86e619>{nextlevel.passive.0.action.0.action_pct - thislevel.passive.0.action.0.action_pct}%</color> chance to gain <color=#fff568>Stealth</color>,
ID_ABILITY_HANDSUPPORT_HEAL_PASSIVE_4_UPGRADE,+<color=#86e619>{nextlevel.passive.0.action.0.action_pct - thislevel.passive.0.action.0.action_pct}%</color> chance to gain <color=#fff568>Stealth</color>,
ID_ABILITY_HANDTANK_STEALTH_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage.,
ID_ABILITY_HANDTANK_STEALTH_BASIC_1_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_1_DESC,Apply <color=#fff568>Stealth</color> to all allies except self.,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_2_DESC,Apply <color=#fff568>Stealth</color> to all allies except self + apply <color=#fff568>Evade</color> to <color=#86e619>{thislevel.special.action.1.target.limit}</color> ally.,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_3_DESC,Apply <color=#fff568>Stealth</color> to all allies except self + apply <color=#fff568>Evade</color> to <color=#86e619>{thislevel.special.action.1.target.limit}</color> allies.,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_5_DESC,Apply <color=#fff568>Stealth</color> to all allies except self for <color=#86e619>{thislevel.special.action.0.procs.0.use_count}</color> turns. Apply <color=#fff568>Evade</color> to <color=#86e619>{thislevel.special.action.1.target.limit}</color> allies.,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_7_DESC,Apply <color=#fff568>Stealth</color> to all allies except self for <color=#86e619>{thislevel.special.action.0.procs.0.use_count}</color> turns. Apply <color=#fff568>Evade</color> to all allies.,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_1_UPGRADE,Apply <color=#fff568>Evade</color> to <color=#86e619>{thislevel.special.action.1.target.limit}</color> ally,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_2_UPGRADE,Apply <color=#fff568>Evade</color> to <color=#86e619>{nextlevel.special.action.1.target.limit}</color> allies,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_3_UPGRADE,Apply <color=#fff568>Evade</color> to <color=#86e619>{nextlevel.special.action.1.target.limit}</color> allies,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_4_UPGRADE,Apply <color=#fff568>Stealth</color> to allies for <color=#86e619>{nextlevel.special.action.0.procs.0.use_count}</color> turns,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_5_UPGRADE,Apply <color=#fff568>Evade</color> to <color=#86e619>{nextlevel.special.action.1.target.limit}</color> allies,
ID_ABILITY_HANDTANK_STEALTH_SPECIAL_6_UPGRADE,Apply <color=#fff568>Evade</color> to all allies,
ID_ABILITY_HANDTANK_STEALTH_PASSIVE_1_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> Block chance.,
ID_ABILITY_HANDTANK_STEALTH_PASSIVE_2_DESC,Gain +<color=#86e619>{thislevel.passive_stats.0.delta}%</color> Block chance and +<color=#86e619>{thislevel.passive_stats.1.delta}%</color> damage.,
ID_ABILITY_HANDTANK_STEALTH_PASSIVE_1_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.1.delta - thislevel.passive_stats.1.delta}%</color> damage,
ID_ABILITY_HANDTANK_STEALTH_PASSIVE_2_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.0.delta - thislevel.passive_stats.0.delta}%</color> Block chance,
ID_ABILITY_HANDTANK_STEALTH_PASSIVE_3_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.1.delta - thislevel.passive_stats.1.delta}%</color> damage,
ID_ABILITY_HANDTANK_STEALTH_PASSIVE_4_UPGRADE,+<color=#86e619>{nextlevel.passive_stats.0.delta - thislevel.passive_stats.0.delta}%</color> Block chance,
ID_ABILITY_HAWKEYE_BASIC_1_DESC,Attack primary target for <color=#86e619>{thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage. Gain +<color=#86e619>{thislevel.basic.action.0.stat_modifier.1.delta}%</color> Crit chance and deal +<color=#86e619>{thislevel.basic.action.0.stat_modifier.2.delta}%</color> Piercing with this attack. Attack is Unavoidable.,
ID_ABILITY_HAWKEYE_BASIC_1_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HAWKEYE_BASIC_2_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.2.delta - thislevel.basic.action.0.stat_modifier.2.delta}%</color> Piercing with this attack,
ID_ABILITY_HAWKEYE_BASIC_3_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.1.delta - thislevel.basic.action.0.stat_modifier.1.delta}%</color> Crit chance with this attack,
ID_ABILITY_HAWKEYE_BASIC_4_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HAWKEYE_BASIC_5_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.0.delta - thislevel.basic.action.0.stat_modifier.0.delta}%</color> damage to primary target,
ID_ABILITY_HAWKEYE_BASIC_6_UPGRADE,+<color=#86e619>{nextlevel.basic.action.0.stat_modifier.1.delta - thislevel.basic.action.0.stat_modifier.1.delta}%</color> Crit chance with this attack,
ID_ABILITY_HAWKEYE_SPECIAL_1_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + change Speed Bar by <color=#86e619>{thislevel.special.action.1.change_pct}%</color>. Clear <color=#86e619>{thislevel.special.action.2.count}</color> positive effect from primary and adjacent targets.\n\nThis attack cannot miss and cannot be dodged.,
ID_ABILITY_HAWKEYE_SPECIAL_2_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + change Speed Bar by <color=#86e619>{thislevel.special.action.1.change_pct}%</color>. Clear <color=#86e619>{thislevel.special.action.2.count.f}</color>-<color=#86e619>{thislevel.special.action.2.count.t}</color> positive effects from primary and adjacent targets.\n\nThis attack cannot miss and cannot be dodged.,
ID_ABILITY_HAWKEYE_SPECIAL_4_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + change Speed Bar by <color=#86e619>{thislevel.special.action.1.change_pct}%</color>. Clear <color=#86e619>{thislevel.special.action.2.count}</color> positive effects from primary and adjacent targets.\n\nThis attack cannot miss and cannot be dodged.,
ID_ABILITY_HAWKEYE_SPECIAL_7_DESC,Attack primary target for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + change Speed Bar by <color=#86e619>{thislevel.special.action.1.change_pct}%</color>. Clear all positive effects from primary and adjacent targets.\n\nThis attack cannot miss and cannot be dodged.,
ID_ABILITY_HAWKEYE_SPECIAL_1_UPGRADE,Clear <color=#86e619>{thislevel.special.action.2.count.f}</color>-<color=#86e619>{nextlevel.special.action.2.count.t}</color> positive effects from primary and adjacent targets,
ID_ABILITY_HAWKEYE_SPECIAL_2_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary target\n<color=#86e619>-5%</color> Speed Bar to primary target,
ID_ABILITY_HAWKEYE_SPECIAL_3_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary target\nClear <color=#86e619>{nextlevel.special.action.2.count}</color> positive effects from primary and adjacent targets,
ID_ABILITY_HAWKEYE_SPECIAL_4_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary target\nClear <color=#86e619>{nextlevel.special.action.2.count}</color> positive effects from primary and adjacent targets,
ID_ABILITY_HAWKEYE_SPECIAL_5_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary target\n<color=#86e619>-5%</color> Speed Bar to primary target,
ID_ABILITY_HAWKEYE_SPECIAL_6_UPGRADE,+<color=#86e619>{nextlevel.special.action.0.stat_modifier.0.delta - thislevel.special.action.0.stat_modifier.0.delta}%</color> damage to primary target\nClear all positive effects from primary and adjacent targets,
ID_ABILITY_HAWKEYE_SPECIAL_1_OVERRIDE,Attack primary target for <color=#86e619>{thislevel.special.action.0.stat_modifier.0.delta}%</color> damage + change Speed Bar by <color=#86e619>{thislevel.special.action.1.change_pct}%</color>. Clear <color=#86e619>{thislevel.special.action.2.count}</color> positive effect from primary and adjacent targets.,
ID_ABILITY_HAWKEYE_ULTIMATE_1_DESC,Attack all enemies for <color=#86e619>{thislevel.ultimate.action.0.stat_modifier.0.delta}%</color> damage. Apply <color=#fff568>Blind</color> to primary target + <color=#86e619>{thislevel.ultimate.action.2.procs.0.spawn_pct}%</color> chance to apply <color=#fff568>Blind</color> to <color=#86e619>{thislevel.ultimate.action.2.target.limit}</color> additional target. This attack is Unavoidable.,
ID_ABILITY_HAWKEYE_ULTIMATE_2_DESC,Attack all enemies for <color=#86e619>{thislevel.ultimate.action.0.stat_modifier.0.delta}%</color> damage. Apply <color=#fff568>Blind</color> to primary target + <color=#86e619>{thislevel.ultimate.action.2.procs.0.spawn_pct}%</color> chance to apply <color=#fff568>Blind</color> to <color=#86e619>{thislevel.ultimate.action.2.target.limit}</color> additional targets. This attack is Unavoidable.,
ID_ABILITY_HAWKEYE_ULTIMATE_6_DESC,Attack all enemies for <color=#86e619>{thislevel.ultimate.action.0.stat_modifier.0.delta}%</color> damage. Apply <color=#fff568>Blind</color> to primary target + <color=#86e619>{thislevel.ultimate.action.2.procs.0.spawn_pct}%</color> chance to apply <color=#fff568>Blind</color> to all remaining targets. This attack is Unavoidable.,
ID_ABILITY_HAWKEYE_ULTIMATE_1_UPGRADE,May apply <color=#fff568>Blind</color> to <color=#86e619>{nextlevel.ultimate.action.2.target.limit.}</color> targets,
ID_ABILITY_HAWKEYE_ULTIMATE_2_UPGRADE,+<color=#86e619>{nextlevel.ultimate.action.0.stat_modifier.0.delta - thislevel.ultimate.action.0.stat_modifier.0.delta}%</color> damage to all targets,
ID_ABILITY_HAWKEYE_ULTIMATE_3_UPGRADE,May apply <color=#fff568>Blind</color> to <color=#86e619>{nextlevel.ultimate.action.2.target.limit.}</color> targets,
ID_ABILITY_HAWKEYE_ULTIMATE_4_UPGRADE,+<color=#86e619>{nextlevel.ultimate.action.0.stat_modifier.0.delta - thislevel.ultimate.action.0.stat_modifier.0.delta}%</color> damage to all targets,
ID_ABILITY_HAWKEYE_ULTIMATE_5_UPGRADE,Apply <color=#fff568>Blind</color> to all targets,
