sheet_id,gear_Tier,slot1_ID,slot1_LvlReq,slot2_ID,slot2_LvlReq,slot3_ID,slot3_LvlReq,slot4_ID,slot4_LvlReq,slot5_ID,slot5_LvlReq,slot6_ID,slot6_LvlReq,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,
HandTank_Stealth,7,T7_Mystic_Focus,41,T7_HandTank_Stealth,36,T6_Mystic_Damage,42,T5_Mystic_Resist,36,T7_Mystic_Armor,41,T7_Mystic_Health,36,11823,951,591,342,219,0,0,0,5,0,0,0,
HandTank_Stealth,8,T8_Mystic_Focus,42,T8_HandTank_Stealth,42,T7_Mystic_Damage,43,T6_Mystic_Resist,46,T7_Mystic_Armor,46,T8_Mystic_Health,48,16550,1154,828,408,261,0,0,0,5,0,0,0,
HandTank_Stealth,9,T9_Mystic_Focus,52,T9_HandTank_Stealth,48,T8_Mystic_Damage,54,T7_Mystic_Resist,53,T9_Mystic_Armor,52,T9_Mystic_Health,48,21082,1378,1054,481,307,0,0,0,5,0,0,0,
HandTank_Stealth,10,T10_Mystic_Focus,54,T10_HandTank_Stealth,54,T8_Mystic_Damage,55,T8_Mystic_Resist,55,T9_Mystic_Armor,58,T10_Mystic_Health,60,26420,1626,1321,561,358,0,0,0,5,0,0,0,
HandTank_Stealth,11,T11_Mystic_Focus,62,T11_HandTank_Stealth,60,T9_Mystic_Damage,65,T9_Mystic_Resist,61,T11_Mystic_Armor,60,T11_Mystic_Health,60,30081,1850,1504,634,405,0,0,0,5,0,0,0,
HandTank_Stealth,12,T12_Mystic_Focus,66,T12_HandTank_Stealth,65,T9_Mystic_Damage,65,T10_Mystic_Resist,69,T11_Mystic_Armor,67,T12_Mystic_Health,70,34048,2094,1702,713,456,0,0,0,5,0,0,0,
HandTank_Stealth,13,Green_Focus_Mat,1000,T13_HandTank_Stealth,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T13_Mystic_Armor,1000,Green_Health_Mat,1000,38340,2594,1917,798,510,0,0,0,5,0,0,0,
HandTank_Stealth,14,Green_Focus_Mat,1000,T14_HandTank_Stealth,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T13_Mystic_Armor,1000,Green_Health_Mat,1000,42982,2909,2149,891,570,0,0,0,5,0,0,0,
HandTank_Stealth,15,Green_Focus_Mat,1000,T15_HandTank_Stealth,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T15_Mystic_Armor,1000,Green_Health_Mat,1000,47998,3248,2400,991,634,0,0,0,5,0,0,0,
HandTank_Stealth,16,Green_Focus_Mat,1000,T16_HandTank_Stealth,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T15_Mystic_Armor,1000,Green_Health_Mat,1000,51198,3465,2560,1055,674,0,0,0,5,0,0,0,
HandTank_Stealth,17,Green_Focus_Mat,1000,T17_HandTank_Stealth,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T17_Mystic_Armor,1000,Green_Health_Mat,1000,54548,3691,2727,1122,717,0,0,0,5,0,0,0,
HandTank_Stealth,18,Green_Focus_Mat,1000,T18_HandTank_Stealth,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T17_Mystic_Armor,1000,Green_Health_Mat,1000,58053,3928,2903,1192,762,0,0,0,5,0,0,0,
HandTank_Stealth,19,Green_Focus_Mat,1000,T19_HandTank_Stealth,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T19_Mystic_Armor,1000,Green_Health_Mat,1000,61721,4177,3086,1264,808,0,0,0,5,0,0,0,
HandTank_Stealth,20,Green_Focus_Mat,1000,T20_HandTank_Stealth,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T19_Mystic_Armor,1000,Green_Health_Mat,1000,65558,4436,3278,1341,857,0,0,0,5,0,0,0,
Hawkeye,0,,0,,0,,0,,0,,0,,0,53,18,3,46,32,0,0,0,0,0,0,0,
Hawkeye,1,Green_Focus_Mat,4,T1_Hawkeye,1,Green_Damage_Mat,1,Green_Resist_Mat,2,Green_Armor_Mat,3,Green_Health_Mat,2,333,112,20,77,53,0,0,0,0,0,0,0,
Hawkeye,2,T2_Skill_Focus,4,T2_Hawkeye,4,Green_Damage_Mat,6,T2_Skill_Resist,10,Green_Armor_Mat,5,Green_Health_Mat,12,848,237,51,118,82,0,0,0,0,0,0,0,
Hawkeye,3,T3_Skill_Focus,15,T3_Hawkeye,12,T3_Skill_Damage,18,T2_Skill_Resist,12,T2_Skill_Armor,16,T2_Skill_Health,16,1576,378,94,164,113,0,0,0,0,0,0,0,
Hawkeye,4,T4_Skill_Focus,19,T4_Hawkeye,18,T3_Skill_Damage,18,T4_Skill_Resist,20,T3_Skill_Armor,23,T3_Skill_Health,24,2868,534,172,216,149,0,0,0,0,0,0,0,
Hawkeye,5,T5_Skill_Focus,30,T5_Hawkeye,24,T5_Skill_Damage,26,T4_Skill_Resist,28,T4_Skill_Armor,29,T4_Skill_Health,24,4228,709,254,273,188,0,0,0,0,0,0,0,
Hawkeye,6,T6_Skill_Focus,30,T6_Hawkeye,30,T5_Skill_Damage,32,T6_Skill_Resist,30,T5_Skill_Armor,36,T5_Skill_Health,34,5924,904,356,336,232,0,0,0,0,0,0,0,
Hawkeye,7,T7_Skill_Focus,40,T7_Hawkeye,36,T7_Skill_Damage,36,T6_Skill_Resist,36,T6_Skill_Armor,37,T6_Skill_Health,42,8670,1119,520,407,281,0,0,0,0,0,0,0,
Hawkeye,8,T8_Skill_Focus,46,T8_Hawkeye,42,T7_Skill_Damage,47,T8_Skill_Resist,42,T7_Skill_Armor,47,T7_Skill_Health,48,12137,1358,728,485,334,0,0,0,0,0,0,0,
Hawkeye,9,T9_Skill_Focus,48,T9_Hawkeye,48,T9_Skill_Damage,50,T8_Skill_Resist,49,T8_Skill_Armor,49,T8_Skill_Health,54,15460,1621,928,571,394,0,0,0,0,0,0,0,
Hawkeye,10,T10_Skill_Focus,57,T10_Hawkeye,54,T9_Skill_Damage,55,T10_Skill_Resist,56,T9_Skill_Armor,54,T9_Skill_Health,60,19374,1912,1162,666,460,0,0,0,0,0,0,0,
Hawkeye,11,T11_Skill_Focus,60,T11_Hawkeye,60,T11_Skill_Damage,64,T10_Skill_Resist,62,T10_Skill_Armor,65,T10_Skill_Health,60,22060,2177,1324,753,520,0,0,0,0,0,0,0,
Hawkeye,12,T12_Skill_Focus,69,T12_Hawkeye,65,T11_Skill_Damage,65,T12_Skill_Resist,68,T11_Skill_Armor,69,T11_Skill_Health,70,24968,2464,1498,847,584,0,0,0,0,0,0,0,
Hawkeye,13,Green_Focus_Mat,1000,T13_Hawkeye,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,28116,2775,1687,949,654,0,0,0,0,0,0,0,
Hawkeye,14,Green_Focus_Mat,1000,T14_Hawkeye,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,31520,3111,1891,1059,730,0,0,0,0,0,0,0,
Hawkeye,15,Green_Focus_Mat,1000,T15_Hawkeye,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,35199,3474,2112,1178,812,0,0,0,0,0,0,0,
Hawkeye,16,Green_Focus_Mat,1000,T16_Hawkeye,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,37545,3706,2253,1254,864,0,0,0,0,0,0,0,
Hawkeye,17,Green_Focus_Mat,1000,T17_Hawkeye,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,40002,3948,2400,1333,919,0,0,0,0,0,0,0,
Hawkeye,18,Green_Focus_Mat,1000,T18_Hawkeye,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,42572,4202,2554,1416,976,0,0,0,0,0,0,0,
Hawkeye,19,Green_Focus_Mat,1000,T19_Hawkeye,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,45262,4467,2716,1503,1036,0,0,0,0,0,0,0,
Hawkeye,20,Green_Focus_Mat,1000,T20_Hawkeye,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,48076,4745,2884,1594,1099,0,0,0,0,0,0,0,
Hulk,0,,0,,0,,0,,0,,0,,0,102,23,4,24,32,0,0,0,0,0,0,0,
Hulk,1,Green_Focus_Mat,4,T1_Hulk,1,Green_Damage_Mat,2,Green_Resist_Mat,3,Green_Armor_Mat,3,Green_Health_Mat,1,643,145,25,40,53,0,0,0,0,0,0,0,
Hulk,2,Green_Focus_Mat,4,T2_Hulk,4,T2_Bio_Damage,5,Green_Resist_Mat,4,Green_Armor_Mat,12,T2_Bio_Health,11,1639,308,64,61,82,0,0,0,0,0,0,0,
Hulk,3,T2_Bio_Focus,16,T3_Hulk,12,T2_Bio_Damage,12,T2_Bio_Resist,15,T3_Bio_Armor,18,T3_Bio_Health,12,3044,491,118,85,113,0,0,0,0,0,0,0,
Hulk,4,T2_Bio_Focus,18,T4_Hulk,18,T4_Bio_Damage,24,T2_Bio_Resist,21,T3_Bio_Armor,22,T4_Bio_Health,22,5540,695,215,112,149,0,0,0,0,0,0,0,
Hulk,5,T3_Bio_Focus,27,T5_Hulk,24,T4_Bio_Damage,27,T3_Bio_Resist,29,T5_Bio_Armor,30,T5_Bio_Health,24,8167,922,317,141,188,0,0,0,0,0,0,0,
Hulk,6,T3_Bio_Focus,30,T6_Hulk,30,T6_Bio_Damage,36,T3_Bio_Resist,30,T5_Bio_Armor,33,T6_Bio_Health,32,11444,1175,444,174,232,0,0,0,0,0,0,0,
Hulk,7,T4_Bio_Focus,42,T7_Hulk,36,T6_Bio_Damage,36,T4_Bio_Resist,39,T7_Bio_Armor,38,T7_Bio_Health,41,16749,1455,650,210,281,0,0,0,0,0,0,0,
Hulk,8,T5_Bio_Focus,42,T8_Hulk,42,T8_Bio_Damage,47,T5_Bio_Resist,46,T7_Bio_Armor,48,T8_Bio_Health,42,23446,1765,910,251,334,0,0,0,0,0,0,0,
Hulk,9,T6_Bio_Focus,48,T9_Hulk,48,T8_Bio_Damage,53,T6_Bio_Resist,53,T9_Bio_Armor,49,T9_Bio_Health,54,29866,2108,1160,296,394,0,0,0,0,0,0,0,
Hulk,10,T7_Bio_Focus,59,T10_Hulk,54,T10_Bio_Damage,60,T7_Bio_Resist,54,T9_Bio_Armor,58,T10_Bio_Health,57,37428,2486,1453,345,460,0,0,0,0,0,0,0,
Hulk,11,T8_Bio_Focus,65,T11_Hulk,60,T10_Bio_Damage,60,T8_Bio_Resist,61,T11_Bio_Armor,61,T11_Bio_Health,62,42615,2830,1654,390,520,0,0,0,0,0,0,0,
Hulk,12,T9_Bio_Focus,65,T12_Hulk,65,T12_Bio_Damage,70,T9_Bio_Resist,69,T11_Bio_Armor,65,T12_Bio_Health,68,48234,3204,1873,438,584,0,0,0,0,0,0,0,
Hulk,13,Green_Focus_Mat,1000,T13_Hulk,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,54315,3607,2109,491,654,0,0,0,0,0,0,0,
Hulk,14,Green_Focus_Mat,1000,T14_Hulk,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,60892,4044,2364,548,730,0,0,0,0,0,0,0,
Hulk,15,Green_Focus_Mat,1000,T15_Hulk,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,67998,4516,2640,609,812,0,0,0,0,0,0,0,
Hulk,16,Green_Focus_Mat,1000,T16_Hulk,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,72531,4817,2816,648,864,0,0,0,0,0,0,0,
Hulk,17,Green_Focus_Mat,1000,T17_Hulk,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,77276,5132,3000,690,919,0,0,0,0,0,0,0,
Hulk,18,Green_Focus_Mat,1000,T18_Hulk,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,82242,5462,3193,732,976,0,0,0,0,0,0,0,
Hulk,19,Green_Focus_Mat,1000,T19_Hulk,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,87438,5807,3395,777,1036,0,0,0,0,0,0,0,
Hulk,20,Green_Focus_Mat,1000,T20_Hulk,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,Green_Armor_Mat,1000,Green_Health_Mat,1000,92874,6168,3606,824,1099,0,0,0,0,0,0,0,
HydraDmg_AoE,0,,0,,0,,0,,0,,0,,0,75,22,3,29,24,0,0,0,0,0,0,0,
HydraDmg_AoE,1,Green_Focus_Mat,1,T1_HydraDmg_AoE,1,Green_Damage_Mat,2,Green_Resist_Mat,3,T1_NoArmor,2,Green_Health_Mat,4,473,140,17,48,40,0,0,0,0,0,0,0,
HydraDmg_AoE,2,Green_Focus_Mat,4,T2_HydraDmg_AoE,4,T2_Tech_Damage,10,Green_Resist_Mat,8,Green_Armor_Mat,9,Green_Health_Mat,12,1205,296,43,73,61,0,0,0,0,0,0,0,
HydraDmg_AoE,3,T2_Tech_Focus,16,T3_HydraDmg_AoE,12,T2_Tech_Damage,18,Green_Resist_Mat,12,T2_Tech_Armor,17,T3_Tech_Health,14,2238,472,80,102,85,0,0,0,0,0,0,0,
HydraDmg_AoE,4,T3_Tech_Focus,24,T4_HydraDmg_AoE,18,T4_Tech_Damage,23,T2_Tech_Resist,18,T2_Tech_Armor,18,T3_Tech_Health,21,4073,668,147,134,112,0,0,0,0,0,0,0,
HydraDmg_AoE,5,T4_Tech_Focus,30,T5_HydraDmg_AoE,24,T4_Tech_Damage,28,T3_Tech_Resist,24,T3_Tech_Armor,24,T5_Tech_Health,27,6005,887,216,169,141,0,0,0,0,0,0,0,
HydraDmg_AoE,6,T5_Tech_Focus,32,T6_HydraDmg_AoE,30,T6_Tech_Damage,36,T4_Tech_Resist,33,T4_Tech_Armor,31,T5_Tech_Health,30,8415,1130,303,209,174,0,0,0,0,0,0,0,
HydraDmg_AoE,7,T6_Tech_Focus,42,T7_HydraDmg_AoE,36,T6_Tech_Damage,38,T4_Tech_Resist,38,T5_Tech_Armor,36,T7_Tech_Health,36,12316,1399,443,253,210,0,0,0,0,0,0,0,
HydraDmg_AoE,8,T7_Tech_Focus,45,T8_HydraDmg_AoE,42,T8_Tech_Damage,48,T5_Tech_Resist,45,T6_Tech_Armor,44,T7_Tech_Health,42,17240,1697,621,301,251,0,0,0,0,0,0,0,
HydraDmg_AoE,9,T8_Tech_Focus,51,T9_HydraDmg_AoE,48,T8_Tech_Damage,54,T6_Tech_Resist,48,T6_Tech_Armor,48,T9_Tech_Health,49,21960,2026,790,355,296,0,0,0,0,0,0,0,
HydraDmg_AoE,10,T9_Tech_Focus,59,T10_HydraDmg_AoE,54,T10_Tech_Damage,60,T7_Tech_Resist,56,T7_Tech_Armor,57,T9_Tech_Health,54,27520,2390,991,414,345,0,0,0,0,0,0,0,
HydraDmg_AoE,11,T10_Tech_Focus,64,T11_HydraDmg_AoE,60,T10_Tech_Damage,64,T8_Tech_Resist,60,T8_Tech_Armor,64,T11_Tech_Health,65,31334,2722,1128,468,390,0,0,0,0,0,0,0,
HydraDmg_AoE,12,T11_Tech_Focus,67,T12_HydraDmg_AoE,65,T12_Tech_Damage,70,T9_Tech_Resist,65,T9_Tech_Armor,65,T11_Tech_Health,66,35466,3080,1277,526,438,0,0,0,0,0,0,0,
HydraDmg_AoE,13,Green_Focus_Mat,1000,T13_HydraDmg_AoE,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,39938,3469,1438,736,491,0,0,0,0,0,0,0,
HydraDmg_AoE,14,Green_Focus_Mat,1000,T14_HydraDmg_AoE,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,44773,3889,1612,822,548,0,0,0,0,0,0,0,
HydraDmg_AoE,15,Green_Focus_Mat,1000,T15_HydraDmg_AoE,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,49998,4342,1800,914,609,0,0,0,0,0,0,0,
HydraDmg_AoE,16,Green_Focus_Mat,1000,T16_HydraDmg_AoE,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,53331,4632,1920,973,648,0,0,0,0,0,0,0,
HydraDmg_AoE,17,Green_Focus_Mat,1000,T17_HydraDmg_AoE,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,56820,4935,2046,1034,690,0,0,0,0,0,0,0,
HydraDmg_AoE,18,Green_Focus_Mat,1000,T18_HydraDmg_AoE,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,60472,5252,2177,1099,732,0,0,0,0,0,0,0,
HydraDmg_AoE,19,Green_Focus_Mat,1000,T19_HydraDmg_AoE,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,64293,5584,2314,1166,777,0,0,0,0,0,0,0,
HydraDmg_AoE,20,Green_Focus_Mat,1000,T20_HydraDmg_AoE,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,68290,5931,2458,1237,824,0,0,0,0,0,0,0,
HydraDmg_Buff,0,,0,,0,,0,,0,,0,,0,54,21,2,32,32,0,0,0,0,0,0,0,
HydraDmg_Buff,1,Green_Focus_Mat,1,T1_HydraDmg_Buff,1,Green_Damage_Mat,3,Green_Resist_Mat,1,T1_NoArmor,2,Green_Health_Mat,4,340,134,11,53,53,0,0,0,0,0,0,0,
HydraDmg_Buff,2,T2_Tech_Focus,4,T2_HydraDmg_Buff,4,T2_Tech_Damage,7,T2_Tech_Resist,5,Green_Armor_Mat,12,Green_Health_Mat,6,868,285,29,82,82,0,0,0,0,0,0,0,
HydraDmg_Buff,3,T3_Tech_Focus,18,T3_HydraDmg_Buff,12,T3_Tech_Damage,15,T3_Tech_Resist,12,Green_Armor_Mat,12,T2_Tech_Health,17,1612,453,54,113,113,0,0,0,0,0,0,0,
HydraDmg_Buff,4,T4_Tech_Focus,24,T4_HydraDmg_Buff,18,T4_Tech_Damage,18,T4_Tech_Resist,23,T2_Tech_Armor,21,T3_Tech_Health,23,2933,642,98,149,149,0,0,0,0,0,0,0,
HydraDmg_Buff,5,T5_Tech_Focus,28,T5_HydraDmg_Buff,24,T5_Tech_Damage,26,T5_Tech_Resist,28,T2_Tech_Armor,24,T4_Tech_Health,30,4324,851,144,188,188,0,0,0,0,0,0,0,
HydraDmg_Buff,6,T6_Tech_Focus,36,T6_HydraDmg_Buff,30,T6_Tech_Damage,30,T6_Tech_Resist,32,T3_Tech_Armor,30,T5_Tech_Health,31,6058,1084,202,232,232,0,0,0,0,0,0,0,
HydraDmg_Buff,7,T7_Tech_Focus,38,T7_HydraDmg_Buff,36,T7_Tech_Damage,40,T7_Tech_Resist,36,T3_Tech_Armor,42,T6_Tech_Health,37,8867,1343,296,281,281,0,0,0,0,0,0,0,
HydraDmg_Buff,8,T8_Tech_Focus,46,T8_HydraDmg_Buff,42,T8_Tech_Damage,45,T8_Tech_Resist,42,T4_Tech_Armor,42,T7_Tech_Health,48,12412,1629,414,334,334,0,0,0,0,0,0,0,
HydraDmg_Buff,9,T9_Tech_Focus,51,T9_HydraDmg_Buff,48,T9_Tech_Damage,54,T9_Tech_Resist,52,T4_Tech_Armor,48,T8_Tech_Health,48,15811,1946,527,394,394,0,0,0,0,0,0,0,
HydraDmg_Buff,10,T10_Tech_Focus,60,T10_HydraDmg_Buff,54,T10_Tech_Damage,54,T10_Tech_Resist,58,T4_Tech_Armor,55,T9_Tech_Health,55,19814,2294,660,460,460,0,0,0,0,0,0,0,
HydraDmg_Buff,11,T11_Tech_Focus,65,T11_HydraDmg_Buff,60,T11_Tech_Damage,60,T11_Tech_Resist,64,T5_Tech_Armor,63,T10_Tech_Health,60,22561,2612,752,520,520,0,0,0,0,0,0,0,
HydraDmg_Buff,12,T12_Tech_Focus,67,T12_HydraDmg_Buff,65,T12_Tech_Damage,66,T12_Tech_Resist,66,T5_Tech_Armor,65,T11_Tech_Health,70,25536,2957,851,584,584,0,0,0,0,0,0,0,
HydraDmg_Buff,13,Green_Focus_Mat,1000,T13_HydraDmg_Buff,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,31631,3829,958,654,654,0,0,0,0,0,0,0,
HydraDmg_Buff,14,Green_Focus_Mat,1000,T14_HydraDmg_Buff,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,35460,4293,1074,730,730,0,0,0,0,0,0,0,
HydraDmg_Buff,15,Green_Focus_Mat,1000,T15_HydraDmg_Buff,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,39599,4794,1200,812,812,0,0,0,0,0,0,0,
HydraDmg_Buff,16,Green_Focus_Mat,1000,T16_HydraDmg_Buff,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,42238,5114,1280,864,864,0,0,0,0,0,0,0,
HydraDmg_Buff,17,Green_Focus_Mat,1000,T17_HydraDmg_Buff,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,45002,5448,1364,919,919,0,0,0,0,0,0,0,
HydraDmg_Buff,18,Green_Focus_Mat,1000,T18_HydraDmg_Buff,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,47894,5798,1451,976,976,0,0,0,0,0,0,0,
HydraDmg_Buff,19,Green_Focus_Mat,1000,T19_HydraDmg_Buff,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,50920,6165,1543,1036,1036,0,0,0,0,0,0,0,
HydraDmg_Buff,20,Green_Focus_Mat,1000,T20_HydraDmg_Buff,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,54086,6548,1639,1099,1099,0,0,0,0,0,0,0,
HydraDmg_Single,0,,0,,0,,0,,0,,0,,0,54,20,1,32,24,0,0,0,0,0,0,0,
HydraDmg_Single,1,Green_Focus_Mat,2,T1_HydraDmg_Single,1,Green_Damage_Mat,4,Green_Resist_Mat,1,T1_NoArmor,2,Green_Health_Mat,2,340,123,4,53,40,0,0,0,0,0,0,0,
HydraDmg_Single,2,Green_Focus_Mat,12,T2_HydraDmg_Single,4,T2_Tech_Damage,4,Green_Resist_Mat,8,T1_NoArmor,4,T2_Tech_Health,11,868,261,12,82,61,0,0,0,0,0,0,0,
HydraDmg_Single,3,T3_Tech_Focus,12,T3_HydraDmg_Single,12,T3_Tech_Damage,18,T2_Tech_Resist,15,T1_NoArmor,17,T2_Tech_Health,12,1612,416,22,113,85,0,0,0,0,0,0,0,
HydraDmg_Single,4,T3_Tech_Focus,22,T4_HydraDmg_Single,18,T4_Tech_Damage,21,T2_Tech_Resist,18,Green_Armor_Mat,19,T4_Tech_Health,24,2933,588,39,149,112,0,0,0,0,0,0,0,
HydraDmg_Single,5,T5_Tech_Focus,28,T5_HydraDmg_Single,24,T5_Tech_Damage,30,T3_Tech_Resist,26,Green_Armor_Mat,28,T4_Tech_Health,24,4324,780,58,188,141,0,0,0,0,0,0,0,
HydraDmg_Single,6,T5_Tech_Focus,30,T6_HydraDmg_Single,30,T6_Tech_Damage,36,T4_Tech_Resist,35,Green_Armor_Mat,34,T6_Tech_Health,30,6058,994,81,232,174,0,0,0,0,0,0,0,
HydraDmg_Single,7,T7_Tech_Focus,36,T7_HydraDmg_Single,36,T7_Tech_Damage,42,T5_Tech_Resist,40,T2_Tech_Armor,36,T6_Tech_Health,36,8867,1231,118,281,210,0,0,0,0,0,0,0,
HydraDmg_Single,8,T7_Tech_Focus,46,T8_HydraDmg_Single,42,T8_Tech_Damage,42,T6_Tech_Resist,45,T2_Tech_Armor,44,T8_Tech_Health,48,12412,1493,166,334,251,0,0,0,0,0,0,0,
HydraDmg_Single,9,T9_Tech_Focus,51,T9_HydraDmg_Single,48,T9_Tech_Damage,48,T7_Tech_Resist,48,T2_Tech_Armor,52,T8_Tech_Health,54,15811,1783,211,394,296,0,0,0,0,0,0,0,
HydraDmg_Single,10,T9_Tech_Focus,56,T10_HydraDmg_Single,54,T10_Tech_Damage,60,T8_Tech_Resist,57,T2_Tech_Armor,54,T10_Tech_Health,57,19814,2103,264,460,345,0,0,0,0,0,0,0,
HydraDmg_Single,11,T11_Tech_Focus,65,T11_HydraDmg_Single,60,T11_Tech_Damage,63,T9_Tech_Resist,63,T2_Tech_Armor,60,T10_Tech_Health,61,22561,2395,301,520,390,0,0,0,0,0,0,0,
HydraDmg_Single,12,T11_Tech_Focus,70,T12_HydraDmg_Single,65,T12_Tech_Damage,67,T10_Tech_Resist,69,T2_Tech_Armor,68,T12_Tech_Health,65,25536,2711,340,584,438,0,0,0,0,0,0,0,
HydraDmg_Single,13,Green_Focus_Mat,1000,T13_HydraDmg_Single,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,28755,3968,384,654,491,0,0,0,0,0,0,0,
HydraDmg_Single,14,Green_Focus_Mat,1000,T14_HydraDmg_Single,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,32237,4448,430,730,548,0,0,0,0,0,0,0,
HydraDmg_Single,15,Green_Focus_Mat,1000,T15_HydraDmg_Single,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,35999,4968,480,812,609,0,0,0,0,0,0,0,
HydraDmg_Single,16,Green_Focus_Mat,1000,T16_HydraDmg_Single,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,38398,5299,512,864,648,0,0,0,0,0,0,0,
HydraDmg_Single,17,Green_Focus_Mat,1000,T17_HydraDmg_Single,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,40911,5646,546,919,690,0,0,0,0,0,0,0,
HydraDmg_Single,18,Green_Focus_Mat,1000,T18_HydraDmg_Single,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,43540,6008,580,976,732,0,0,0,0,0,0,0,
HydraDmg_Single,19,Green_Focus_Mat,1000,T19_HydraDmg_Single,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,46291,6388,617,1036,777,0,0,0,0,0,0,0,
HydraDmg_Single,20,Green_Focus_Mat,1000,T20_HydraDmg_Single,1000,Green_Damage_Mat,1000,Green_Resist_Mat,1000,T1_NoArmor,1000,Green_Health_Mat,1000,49169,6785,656,1099,824,0,0,0,0,0,0,0,
